Unnamed: 0,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3,ROUTE_MILEPOST
3850430,0,5,6,9,2022,6,5,1800,0,0,0,2,8,1.51,2,0,0,2,3,4,1,3,0,1,-1,-1,1,1,0,-1,-1,0,1,6,2,4,0,-1,48,0,-1,0,2,35,1,16000,0,0,32.0,1,0,-1,1,0,-1,-1,2,0,-1,-1,-1,-1,0,0,1,5.0,0,1,-1,1,-1,-1,-1,5,0,-1,-1,-1,-1,0,0,0,24.0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8001.51
3859012,0,0,2,7,2022,6,3,700,0,0,0,2,4,15.36,1,0,0,4,0,2,0,3,0,1,-1,-1,2,0,0,-1,-1,0,5,2,0,6,16,1,72,10,-1,0,3,60,0,128000,1,0,21.0,0,0,-1,1,4,0,1,0,1,-1,-1,-1,-1,2,0,1,39.07914636195597,-1,0,-1,1,-1,-1,-1,5,0,-1,-1,-1,-1,0,0,0,33.0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4015.36
3871018,0,10,-1,13,2022,6,2,700,0,0,0,2,17,62.57,3,1,1,1,3,1,7,3,2,1,-1,-1,1,1,0,-1,-1,0,7,-1,0,2,0,-1,24,8,-1,0,0,35,1,6300,0,0,37.0,0,2,-1,-1,0,-1,-1,1,0,-1,-1,-1,-1,0,0,0,35.0,0,2,-1,-1,-1,-1,1,5,0,-1,-1,-1,-1,0,0,1,31.0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17062.57
3878189,0,14,16,2,2022,6,5,600,0,1,0,2,22,0.8200000000000001,3,1,0,2,2,1,1,3,2,2,-1,-1,4,0,0,-1,-1,0,7,16,3,2,0,-1,24,8,-1,0,0,30,1,6000,0,0,25.0,0,0,-1,-1,0,-1,-1,3,0,-1,-1,-1,-1,0,0,0,69.0,0,0,-1,-1,-1,-1,-1,5,0,-1,-1,-1,-1,1,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22000.82
3878191,0,14,16,19,2022,6,1,1800,0,0,0,2,22,1.69,3,1,6,3,3,4,5,5,0,1,-1,-1,6,0,0,-1,-1,0,7,16,3,2,0,-1,52,0,-1,0,2,25,1,6400,0,0,56.0,0,0,-1,1,8,6,-1,7,0,-1,-1,-1,-1,0,0,0,39.07914636195597,-1,-1,-1,-1,-1,-1,-1,11,0,-1,-1,-1,-1,-1,-1,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22001.69
3884402,0,11,18,2,2022,6,5,1700,0,0,0,2,19,242.96,5,1,5,1,1,0,1,2,2,1,-1,-1,1,0,0,-1,-1,0,7,18,3,2,0,-1,44,0,-1,0,0,35,1,8100,0,0,32.0,0,0,-1,1,8,1,0,1,0,-1,-1,-1,-1,0,0,1,26.0,1,0,-1,1,-1,-1,-1,2,0,-1,-1,-1,-1,0,0,0,44.0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19242.96
3888058,0,0,0,24,2022,6,6,800,0,0,0,2,26,0.79,0,0,7,1,1,0,8,3,2,1,-1,-1,6,0,0,-1,-1,0,1,0,2,4,0,-1,40,0,-1,0,0,35,1,33000,0,1,2.0,1,3,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,0,34.0,1,0,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,0,0,1,8.0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26000.79
3888148,0,0,0,25,2022,6,7,800,0,2,0,2,26,1.6,0,0,0,1,0,0,0,2,0,3,-1,-1,1,0,0,-1,-1,0,1,0,2,5,0,-1,71,0,-1,0,0,35,1,33000,0,0,35.0,0,0,-1,-1,3,6,-1,1,0,-1,-1,-1,-1,2,0,0,62.0,0,0,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,1,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26001.6
3890830,0,0,0,26,2022,6,1,300,0,0,0,2,12,0.02,0,0,3,1,3,3,6,4,3,1,3,-1,1,0,0,2,0,0,4,0,-1,4,0,-1,76,0,-1,0,0,0,0,0,0,0,22.0,0,0,2,1,11,-1,-1,1,0,-1,-1,-1,-1,0,0,0,52.0,0,0,1,1,-1,-1,1,6,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12000.02
3893747,0,0,0,5,2022,6,1,1700,0,0,0,1,26,1.9,0,0,3,1,0,3,6,4,3,1,4,-1,0,0,0,2,-1,0,1,0,2,4,0,-1,56,0,-1,0,2,35,1,34000,0,0,43.0,0,2,-1,2,13,-1,-1,1,0,-1,-1,-1,-1,3,0,-1,39.07914636195597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26001.9
