Unnamed: 0,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3,ROUTE_MILEPOST
3862601,0,7,10,7,2022,9,4,1400,0,1,0,3,15,0.06,1,0,2,1,0,0,2,3,0,2,-1,-1,0,0,0,-1,0,0,0,10,-1,2,0,-1,24,8,-1,0,0,0,1,0,0,0,34.0,0,0,-1,-1,2,-1,-1,1,0,-1,-1,-1,-1,0,0,0,20.0,1,0,-1,-1,-1,-1,1,4,0,-1,-1,-1,-1,0,0,1,75.0,1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,15000.06
3873558,0,9,12,25,2022,9,1,500,0,1,0,1,3,54.85,5,1,7,1,1,6,6,4,3,2,1,-1,0,0,1,2,-1,0,7,12,2,2,0,-1,24,9,-1,0,0,40,1,7300,0,0,23.0,0,0,1,-1,11,-1,0,1,0,-1,-1,-1,-1,4,0,-1,39.07914636195597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3054.85
3893921,0,0,0,3,2022,9,7,1600,0,0,0,2,26,3.48,0,0,6,1,1,0,7,2,2,1,-1,-1,6,0,0,-1,-1,1,1,0,2,4,0,-1,57,0,-1,0,1,35,1,35000,0,0,37.90904855092722,1,2,-1,0,10,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1,39.07914636195597,0,2,-1,0,-1,-1,1,3,0,-1,-1,-1,-1,0,0,0,42.0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26003.48
3895945,0,0,0,5,2022,9,2,1800,0,1,1,1,28,0.18,0,0,1,0,0,8,5,4,3,4,-1,-1,0,0,0,-1,-1,0,1,0,6,4,0,-1,64,0,-1,0,0,30,0,28000,0,1,17.0,0,2,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,16.0,0,2,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,16.0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28000.18
3897954,0,0,0,19,2022,9,2,100,0,1,1,1,26,3.75,0,0,6,1,1,8,5,3,3,4,-1,-1,0,0,1,-1,-1,0,1,0,2,4,0,-1,49,0,-1,0,2,35,1,35000,0,0,54.0,0,0,-1,1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,2,59.0,0,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26003.75
3897955,0,0,0,16,2022,9,6,2300,0,1,0,1,26,0.6000000000000001,0,0,7,1,1,3,6,4,3,4,7,-1,0,0,1,-1,-1,1,1,0,2,4,0,-1,40,0,-1,0,0,35,1,33000,0,0,27.0,1,0,-1,-1,10,-1,-1,1,0,-1,-1,-1,-1,4,0,-1,39.07914636195597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26000.6
3898173,0,0,0,17,2022,9,7,2100,0,0,0,2,2,1.17,0,0,4,2,3,2,4,3,4,1,-1,-1,1,0,1,4,-1,0,2,0,1,4,10,0,46,0,-1,0,0,30,1,32000,1,0,51.0,0,0,2,-1,0,-1,-1,14,0,-1,-1,-1,-1,0,0,1,45.0,0,0,1,-1,-1,-1,1,5,0,-1,-1,-1,-1,-1,-1,1,18.0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2001.17
3898261,0,0,0,24,2022,9,7,1300,0,0,0,2,26,3.22,0,0,6,0,1,5,7,3,2,1,-1,-1,0,0,0,-1,-1,1,2,0,2,4,10,0,64,0,-1,0,0,25,1,35000,1,0,75.0,0,0,-1,1,0,-1,-1,2,0,-1,-1,-1,-1,0,0,0,40.0,0,0,-1,2,4,-1,-1,5,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26003.22
3898322,0,0,0,17,2022,9,7,200,0,0,0,1,2,1.09,0,0,3,1,0,3,6,4,3,1,8,-1,0,0,1,2,-1,1,2,0,4,4,10,0,46,0,-1,0,0,30,1,41000,1,0,28.0,0,0,2,1,10,-1,-1,1,-1,-1,-1,-1,-1,0,0,-1,39.07914636195597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2001.09
3899037,0,1,1,12,2022,9,2,1600,0,0,0,2,3,246.68,0,0,3,1,0,0,3,9,0,1,-1,-1,1,0,0,-1,-1,0,3,1,2,2,0,-1,42,0,-1,0,0,25,1,7800,0,0,36.0,0,0,-1,-1,2,-1,-1,1,0,-1,-1,-1,-1,0,0,0,53.0,1,0,-1,-1,-1,-1,1,9,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3246.68
3899038,0,1,1,27,2022,9,3,1600,0,0,0,2,3,0.61,0,0,4,0,0,4,3,1,1,1,-1,-1,1,0,0,-1,-1,0,3,1,2,2,0,-1,40,0,-1,0,0,35,1,15000,0,0,59.0,0,0,-1,-1,15,-1,-1,0,0,-1,-1,-1,-1,0,0,0,70.0,0,0,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000.61
