Unnamed: 0,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3,ROUTE_MILEPOST
3854732,0,0,0,10,2022,3,5,1500,0,0,0,2,10,0.05,0,0,6,2,2,4,1,3,0,1,-1,-1,5,0,0,-1,-1,0,1,0,2,4,0,-1,68,0,-1,0,0,35,1,23000,0,0,37.90904855092722,-1,2,-1,-1,0,2,0,3,0,-1,-1,-1,-1,-1,-1,0,34.0,1,0,-1,-1,-1,-1,1,5,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10000.05
3859005,0,0,7,14,2022,3,2,1700,0,0,0,2,11,24.28,0,0,6,1,1,0,7,3,2,1,-1,-1,0,1,0,-1,-1,0,5,7,0,4,18,1,46,10,-1,0,3,60,1,123000,1,0,41.0,0,0,-1,-1,7,-1,0,1,0,-1,-1,-1,-1,0,0,0,39.07914636195597,-1,2,-1,-1,-1,-1,1,5,0,-1,-1,-1,-1,2,1,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11024.28
3866528,0,8,-1,1,2022,3,3,0,0,1,0,1,16,35.96,4,1,7,1,2,3,6,4,3,2,2,-1,1,2,4,-1,-1,0,7,-1,1,2,0,-1,22,4,-1,0,0,55,1,2000,0,0,32.0,0,2,-1,-1,3,4,-1,1,-1,-1,-1,-1,-1,1,0,-1,39.07914636195597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16035.96
3870836,0,9,11,7,2022,3,2,1600,0,3,0,3,3,58.6,5,1,6,1,1,0,7,2,2,2,-1,-1,6,0,0,-1,-1,0,8,11,5,4,16,2,70,0,-1,0,0,35,1,10000,1,0,32.0,0,0,-1,1,7,-1,-1,1,2,-1,-1,-1,-1,0,0,0,48.0,1,0,-1,1,-1,-1,1,3,-1,-1,-1,-1,-1,0,0,1,36.519301595962354,1,0,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,3058.6
3875747,0,12,13,18,2022,3,6,2000,0,1,0,2,20,6.12,2,0,6,3,2,4,1,3,0,3,-1,-1,1,0,1,-1,-1,1,3,13,3,2,0,-1,28,0,-1,0,2,35,1,9800,0,0,29.0,0,1,2,1,10,-1,0,3,-1,-1,-1,-1,-1,0,0,0,38.0,1,0,1,1,-1,-1,1,5,-1,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20006.12
3879044,0,15,-1,6,2022,3,1,1000,0,0,0,2,24,14.58,2,0,0,1,3,0,0,2,4,1,-1,-1,1,0,0,-1,-1,0,3,-1,4,2,0,-1,24,4,-1,0,0,55,1,14000,0,0,37.90904855092722,-1,2,-1,-1,0,2,-1,8,0,-1,-1,-1,-1,-1,-1,0,70.0,0,0,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24014.58
3893787,0,0,0,9,2022,3,4,1900,0,0,0,2,26,2.66,0,0,6,2,1,7,0,3,0,1,-1,-1,1,0,1,-1,-1,1,1,0,2,4,0,-1,57,0,-1,0,1,35,1,36000,0,0,49.0,0,2,-1,1,10,2,-1,3,0,-1,-1,-1,-1,0,0,1,28.0,1,0,-1,-1,-1,-1,-1,5,0,-1,-1,-1,-1,-1,-1,0,29.0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26002.66
3893826,0,0,0,13,2022,3,1,400,0,0,0,2,26,3.47,0,0,6,6,4,1,0,3,0,1,-1,-1,2,0,1,-1,-1,0,1,0,2,4,0,-1,57,0,-1,0,0,30,1,35000,0,0,50.0,0,0,-1,-1,4,-1,2,12,0,-1,-1,-1,-1,0,0,0,19.0,1,4,-1,-1,7,-1,-1,5,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26003.47
3894104,0,0,0,22,2022,3,3,600,0,0,0,3,2,0.21,0,0,6,1,1,0,7,3,2,1,-1,-1,0,1,3,1,-1,0,1,0,4,4,0,-1,40,0,-1,0,0,30,2,54000,0,0,23.0,0,0,-1,1,4,-1,-1,1,0,-1,-1,-1,-1,1,0,0,36.0,0,0,-1,1,-1,-1,-1,4,0,-1,-1,-1,-1,0,0,0,49.0,0,0,-1,0,-1,-1,0,2,0,-1,-1,-1,-1,0,0,2000.21
3897813,0,0,0,11,2022,3,6,2200,0,1,2,5,26,3.48,0,0,6,1,1,2,7,3,2,4,-1,-1,0,0,1,-1,-1,1,1,0,2,4,0,-1,57,0,-1,0,1,35,1,35000,0,0,19.0,0,2,2,1,10,11,-1,1,0,-1,-1,-1,-1,1,0,0,32.0,1,0,1,-1,-1,-1,-1,5,0,-1,-1,-1,-1,2,0,0,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,4,0,-1,-1,-1,-1,-1,-1,26003.48
3897985,0,0,0,28,2022,3,2,1700,0,0,0,2,26,1.49,0,0,4,1,3,0,4,2,4,1,-1,-1,1,0,0,-1,-1,0,1,0,2,4,0,-1,65,0,-1,0,0,35,1,33000,0,0,20.0,1,0,-1,0,3,-1,-1,1,0,-1,-1,-1,-1,0,0,0,33.0,0,0,-1,0,-1,-1,-1,9,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26001.49
3898061,0,0,0,23,2022,3,4,2100,0,1,0,2,2,2.26,0,0,2,1,2,1,3,3,0,2,-1,-1,1,0,1,-1,-1,0,1,0,1,4,0,-1,45,4,-1,0,2,30,0,20000,0,0,43.0,0,2,-1,0,4,-1,-1,1,0,-1,-1,-1,-1,0,0,0,32.0,1,2,-1,-1,0,-1,-1,5,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002.26
3898109,0,0,0,4,2022,3,6,1900,0,0,0,2,26,3.41,0,0,0,10,0,2,0,3,0,1,-1,-1,0,0,1,-1,-1,0,2,0,2,4,8,0,62,0,-1,0,0,30,1,35000,1,0,53.0,0,1,-1,0,4,-1,0,15,0,-1,-1,-1,-1,0,0,0,68.0,0,0,-1,0,-1,-1,-1,5,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26003.41
3898608,0,0,0,16,2022,3,4,900,0,0,0,2,6,0.06,0,0,3,1,0,5,3,7,0,1,-1,-1,0,0,0,-1,-1,0,4,0,-1,2,0,-1,42,0,-1,0,0,0,1,0,0,0,42.0,0,0,-1,-1,6,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,27.0,1,0,-1,-1,6,-1,1,13,-1,-1,-1,-1,-1,0,0,1,27.0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6000.06
3899226,0,1,1,19,2022,3,7,1400,0,0,0,2,3,1.12,0,0,4,2,0,1,4,3,0,1,-1,-1,4,0,0,-1,-1,0,3,1,2,2,0,-1,40,0,-1,0,0,35,1,15000,0,0,18.0,0,0,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,0,0,0,21.0,1,0,-1,-1,-1,-1,-1,5,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3001.12
3903303,0,4,19,6,2022,3,1,1100,0,0,0,2,32,34.46,2,0,1,2,3,1,1,3,1,1,-1,-1,1,0,0,-1,-1,0,1,19,3,4,0,-1,72,0,-1,0,0,30,1,11000,0,1,63.0,1,0,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,0,70.0,0,0,-1,-1,-1,-1,1,5,0,-1,-1,-1,-1,2,0,0,61.0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32034.46
3903787,0,1,1,4,2022,3,6,1500,0,0,0,1,3,245.35,0,0,5,1,0,10,6,4,3,1,-1,-1,0,0,0,-1,-1,0,1,1,4,3,0,-1,36,4,-1,0,2,45,1,14000,0,0,31.0,1,0,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,-1,39.07914636195597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3245.35
