Unnamed: 0,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3,ROUTE_MILEPOST
3836075,0,0,0,1,2022,5,1,1500,0,1,0,2,2,2.54,0,0,1,1,1,1,1,1,0,3,-1,-1,1,0,0,-1,-1,0,1,0,1,4,0,-1,64,12,-1,0,0,30,0,20000,0,0,18.0,0,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,30.0,0,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,34.0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002.54
3837417,0,1,1,14,2022,5,7,1600,0,0,0,2,3,247.18,0,0,3,1,0,0,3,2,0,1,-1,-1,1,0,0,-1,-1,0,3,1,2,2,0,-1,50,0,-1,0,0,25,1,7800,0,0,64.0,0,1,0,-1,2,0,-1,1,1,-1,-1,-1,-1,2,0,0,55.0,0,2,-1,-1,-1,-1,1,3,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3247.18
3837418,0,1,1,21,2022,5,7,1700,0,0,0,2,3,1.59,0,0,4,1,0,0,4,2,0,1,-1,-1,1,0,0,-1,-1,0,3,1,2,2,0,-1,40,0,-1,0,0,35,1,12000,0,0,64.0,1,2,-1,-1,2,-1,-1,1,0,-1,-1,-1,-1,0,0,0,75.0,0,2,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,0,0,1,3.0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3001.59
3859009,0,0,0,20,2022,5,6,1300,0,0,0,2,12,0.22,0,0,5,1,0,0,1,2,0,1,-1,-1,6,1,3,-1,-1,0,0,0,-1,2,0,-1,24,0,0,0,0,0,1,0,0,0,27.0,0,0,-1,-1,8,-1,-1,1,0,-1,-1,-1,-1,0,0,1,30.0,1,0,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,0,35.0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12000.22
3870838,0,9,11,21,2022,5,7,1400,0,1,0,2,3,58.49,5,1,0,1,0,4,5,6,4,2,-1,-1,7,0,0,-1,-1,0,9,11,5,2,15,2,70,0,-1,0,0,35,1,12000,1,0,60.0,1,2,-1,1,7,-1,-1,1,0,-1,-1,-1,-1,0,0,0,27.0,0,3,2,1,2,-1,-1,7,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3058.49
3875748,0,12,13,8,2022,5,1,900,0,0,0,2,20,5.13,2,0,0,1,0,0,0,2,0,1,-1,-1,1,0,0,-1,-1,0,3,13,3,2,0,-1,44,0,-1,0,2,25,1,10000,0,0,30.0,0,0,2,1,2,-1,-1,1,0,-1,-1,-1,-1,0,0,0,52.0,0,0,1,1,-1,-1,1,9,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20005.13
3875871,0,13,14,2,2022,5,2,1200,0,0,0,2,21,0.21,5,1,6,2,0,1,7,3,0,1,-1,-1,1,0,0,-1,-1,0,7,14,3,2,0,-1,42,0,-1,0,1,25,1,5000,0,0,55.0,1,0,-1,-1,6,-1,0,3,-1,-1,-1,-1,-1,0,0,0,57.0,0,0,-1,-1,-1,-1,1,5,-1,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21000.21
3878188,0,14,-1,10,2022,5,3,1600,0,1,0,2,22,2.94,3,1,4,1,0,0,4,2,0,2,-1,-1,1,0,0,-1,-1,0,7,-1,2,2,0,-1,24,8,-1,0,0,25,1,5700,0,0,16.0,0,0,-1,1,2,-1,-1,1,0,-1,-1,-1,-1,2,0,0,47.0,1,0,-1,1,-1,-1,1,3,0,-1,-1,-1,-1,0,0,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22002.94
3884316,0,2,3,3,2022,5,3,600,0,0,0,1,25,0.47,0,0,1,2,2,6,6,4,3,1,1,-1,6,1,0,-1,-1,0,2,3,1,4,1,0,57,0,-1,0,0,35,1,35000,1,0,27.0,1,2,-1,1,4,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,39.07914636195597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.519301595962354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25000.47
3890738,0,0,0,16,2022,5,2,0,0,1,0,3,27,0.03,1,0,6,1,0,0,7,2,0,3,-1,-1,0,1,6,-1,-1,0,0,0,-1,1,0,-1,12,7,1,6,0,0,1,0,0,0,43.0,1,0,-1,1,2,-1,0,1,0,-1,-1,-1,-1,0,0,1,39.07914636195597,0,0,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,0,24.0,1,0,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,0,0,27000.03
